Slider,x,first,second
1998,'Estonia',0.0,20.250742
1998,'Finland',10.099793,0.0
1998,'France',218.643543,0.0
1998,'Germany',323.280491,0.0
1998,'Hungary',0.0,27.853171
1998,'India',0.0,2478.951563
1998,'Italy',24.433295,0.0
1998,'Japan',4486.462107,0.0
1998,'Korea',0.0,10.79365
1998,'Kuwait',1.107033,0.733164
1998,'Latvia',0.0,46.078691
1998,'Liechtenstein',0.098845,0.0
1998,'Lithuania',0.0,61.227246
1998,'Netherlands',127.981057,0.0
1998,'Norway',57.457846,0.0
1998,'Poland',0.0,338.02684
1998,'Portugal',0.100751,0.0
1998,'Qatar',0.0,0.582329
1998,'Romania',0.0,339.859562
1998,'Saudi Arabia',0.0,1.348961
1998,'Slovak Republic',0.0,22.763026
1998,'Slovenia',0.0,8.484412
1998,'South Africa',0.0,666.789364
1998,'Spain',56.295291,0.0
1998,'Sweden',117.64665,0.0
1998,'Switzerland',70.204297,0.0
1998,'Taiwan',0.0,0.876129
1998,'Thailand',0.0,2437.534353
1998,'United Arab Emirates',0.0,0.461121
1998,'United Kingdom',703.712023,0.0
1998,'United States',2460.766389,0.0
1999,'Australia',87.775767,0.0
1999,'Austria',27.735866,0.0
1999,'Belgium',30.505209,0.0
1999,'Brazil',0.0,1319.316622
1999,'Canada',434.102951,0.0
1999,'Chile',0.0,312.658747
1999,'Colombia',0.0,881.928095
1999,'Cyprus',0.0,19.380977
1999,'Czech Republic',0.0,82.522618
1999,'Denmark',75.309242,0.0
1999,'Estonia',0.0,9.20187
1999,'Finland',17.111953,0.0
1999,'France',195.502185,0.0
1999,'Germany',530.422355,0.0
1999,'Hungary',0.0,26.274654
1999,'India',0.0,1932.216592
1999,'Ireland',0.0,174.812788
1999,'Italy',23.505452,0.0
1999,'Japan',8630.152095,276.896345
1999,'Korea',0.0,5783.774361
1999,'Kuwait',0.0,0.868779
1999,'Latvia',0.0,10.570801
1999,'Lithuania',0.0,12.053667
1999,'Netherlands',55.292716,0.0
1999,'Norway',92.238378,0.0
1999,'Poland',0.0,377.114427
1999,'Portugal',2.099809,0.0
1999,'Qatar',0.0,0.491169
1999,'Romania',0.0,222.375326
1999,'Saudi Arabia',0.0,2722.986716
1999,'Slovak Republic',0.0,132.187615
1999,'Slovenia',0.0,12.831539
1999,'South Africa',0.0,669.943614
1999,'Spain',79.380361,0.0
1999,'Sweden',121.378837,0.0
1999,'Switzerland',104.48204,0.0
1999,'Taiwan',30.163151,603.873086
1999,'Thailand',0.0,3761.639876
1999,'United Arab Emirates',0.0,0.59552
1999,'United Kingdom',847.273116,0.0
1999,'United States',7962.084321,0.0
2000,'Australia',115.957719,0.0
2000,'Austria',41.623882,0.0
2000,'Belgium',32.342289,0.0
2000,'Brazil',0.0,1106.359401
2000,'Canada',356.912625,0.0
2000,'Chile',0.0,143.596162
2000,'Colombia',0.0,1899.134643
2000,'Cyprus',0.0,5.189473
2000,'Czech Republic',0.0,145.892164
2000,'Denmark',37.463179,0.0
2000,'Estonia',0.0,16.010329
2000,'Finland',23.911436,0.0
2000,'France',526.519855,0.0
2000,'Germany',350.983095,0.0
2000,'Hungary',0.0,29.607289
2000,'India',0.0,1141.656334
2000,'Ireland',7.976318,171.345603
2000,'Italy',34.877961,0.092408
2000,'Japan',1310.812373,0.0
2000,'Korea',0.0,444.810035
2000,'Kuwait',0.0,0.959746
2000,'Latvia',0.0,14.205663
2000,'Liechtenstein',0.380208,0.0
2000,'Lithuania',0.0,16.83658
2000,'Netherlands',106.331706,0.0
2000,'Norway',127.714893,0.0
2000,'Poland',0.0,632.761107
2000,'Portugal',2.738129,0.0
2000,'Qatar',0.0,0.673904
2000,'Romania',0.0,223.359836
2000,'Saudi Arabia',0.0,707.503988
2000,'Slovak Republic',0.0,24.767414
2000,'Slovenia',0.0,32.556545
2000,'South Africa',0.0,737.221627
2000,'Spain',59.684269,0.0
2000,'Sweden',68.464897,0.0
2000,'Switzerland',129.14668,0.184816
2000,'Taiwan',0.0,779.075653
2000,'Thailand',0.0,1792.837766
2000,'United Arab Emirates',0.0,0.628944
2000,'United Kingdom',725.259608,0.0
2000,'United States',6008.166308,0.0
2001,'Australia',99.427776,0.0
2001,'Austria',64.63085,171.695803
2001,'Belgium',31.859079,0.0
2001,'Brazil',0.0,1574.635711
2001,'Canada',349.119993,0.0
2001,'Chile',0.0,290.131143
2001,'Colombia',0.0,585.022135
2001,'Cyprus',0.0,26.26386
2001,'Czech Republic',0.530941,65.382378
2001,'Denmark',77.063923,0.0
2001,'Estonia',0.184731,24.044423
2001,'Finland',17.58687,0.0
2001,'France',621.418995,0.0
2001,'Germany',891.724108,0.0
2001,'Hungary',0.0,71.227382
2001,'India',0.0,2198.367696
2001,'Ireland',13.231961,175.063408
2001,'Italy',61.884442,0.0
2001,'Japan',1017.504389,0.0
2001,'Korea',0.0,864.874549
2001,'Kuwait',1.219994,4.044688
2001,'Latvia',0.0,22.714406
2001,'Liechtenstein',0.264468,0.0
2001,'Lithuania',0.0,30.635613
2001,'Luxembourg',4.867259,0.0
2001,'Netherlands',416.890876,0.0
2001,'Norway',209.376138,0.0
2001,'Poland',0.0,670.468736
2001,'Portugal',4.47774,0.0
2001,'Qatar',0.0,0.771977
2001,'Romania',0.0,636.869083
2001,'Saudi Arabia',0.0,5.047242
2001,'Slovak Republic',0.0,52.945385
2001,'Slovenia',0.0,13.913044
2001,'South Africa',0.0,935.444476
2001,'Spain',71.240556,0.0
2001,'Sweden',95.729319,0.0
2001,'Switzerland',93.682742,0.0
2001,'Taiwan',0.0,13.68933
2001,'Thailand',0.0,532.323112
2001,'United Arab Emirates',0.0,2.140111
2001,'United Kingdom',687.651442,0.0
2001,'United States',4136.147099,0.0
2002,'Australia',45.235182,696.882923
2002,'Austria',64.136019,249.42872
2002,'Belgium',63.495593,0.0
2002,'Brazil',0.0,1545.038937
2002,'Canada',242.075816,587.432031
2002,'Chile',0.117867,118.858994
2002,'Colombia',0.0,835.264836
2002,'Cyprus',0.0,23.150596
2002,'Czech Republic',0.156771,60.471458
2002,'Denmark',91.324907,0.0
2002,'Estonia',0.094211,8.104097
2002,'Finland',35.865984,0.0
2002,'France',534.709591,0.0
2002,'Germany',744.664103,0.0
2002,'Greece',3.051811,0.0
2002,'Hungary',0.0,46.184177
2002,'India',0.0,2324.315788
2002,'Ireland',22.971354,272.240314
2002,'Italy',31.576918,0.0
2002,'Japan',2561.928262,0.0
2002,'Korea',0.0,657.470006
2002,'Kuwait',0.0,3.03848
2002,'Latvia',0.0,23.562554
2002,'Liechtenstein',0.147592,0.010053
2002,'Lithuania',0.0,25.362242
2002,'Luxembourg',9.896164,139.320026
2002,'Netherlands',452.558367,0.0
2002,'New Zealand',3.965321,0.0
2002,'Norway',73.856084,0.0
2002,'Poland',0.0,479.506516
2002,'Portugal',7.394633,0.0
2002,'Qatar',0.0,0.220245
2002,'Romania',0.0,277.336395
2002,'Saudi Arabia',0.0,2.651835
2002,'Slovak Republic',0.0,35.860783
2002,'Slovenia',0.0,7.66365
2002,'South Africa',0.0,644.990736
2002,'Spain',76.21754,0.0
2002,'Sweden',48.750953,0.0
2002,'Switzerland',127.936461,0.024996
2002,'Taiwan',0.0,170.259619
2002,'Thailand',0.0,1205.361664
2002,'United Arab Emirates',0.0,1.783343
2002,'United Kingdom',650.113998,0.0
2002,'United States',4549.559432,0.00492
2003,'Australia',94.571888,0.0
2003,'Austria',57.940744,0.0
2003,'Belgium',58.875247,0.0
2003,'Brazil',0.0,779.392718
2003,'Canada',154.336187,0.0
2003,'Chile',0.032051,74.584206
2003,'Colombia',0.0,1086.177861
2003,'Cyprus',0.0,9.421124
2003,'Czech Republic',0.247942,45.608312
2003,'Denmark',57.028037,0.0
2003,'Estonia',0.0,15.925093
2003,'Finland',19.462895,0.0
2003,'France',507.020648,0.0
2003,'Germany',717.917759,0.0
2003,'Greece',9.823209,0.0
2003,'Hungary',0.0,68.59556
2003,'India',0.0,2616.814261
2003,'Ireland',27.083746,0.0
2003,'Italy',15.582599,0.035589
2003,'Japan',2147.321397,0.0
2003,'Korea',0.0,117.959852
2003,'Kuwait',0.0,0.819946
2003,'Latvia',0.0,15.787761
2003,'Liechtenstein',0.544967,0.0
2003,'Lithuania',0.0,33.18147
2003,'Luxembourg',0.830472,0.0
2003,'Netherlands',212.985661,0.0
2003,'New Zealand',5.429394,0.0
2003,'Norway',38.448603,0.0
2003,'Poland',0.0,492.707038
2003,'Portugal',1.051124,0.0
2003,'Qatar',0.0,0.324759
2003,'Romania',0.0,202.807923
2003,'Saudi Arabia',0.0,8.73563
2003,'Slovak Republic',0.0,41.479968
2003,'Slovenia',0.0,6.291746
2003,'South Africa',0.0,608.58139
2003,'Spain',134.313618,0.0
2003,'Sweden',109.071656,0.0
2003,'Switzerland',65.840038,0.019468
2003,'Taiwan',0.0,15.103689
2003,'Thailand',0.0,289.796785
2003,'United Arab Emirates',0.0,2.325618
2003,'United Kingdom',838.243526,0.0
2003,'United States',1258.474359,0.0
2004,'Australia',17.25677,0.0
2004,'Austria',46.22825,0.001508
2004,'Belgium',52.561101,0.0
2004,'Brazil',0.0,646.604536
2004,'Canada',172.189837,0.0
2004,'Chile',0.037923,86.00468
2004,'Colombia',0.0,951.773147
2004,'Cyprus',0.0,24.632806
2004,'Czech Republic',0.0,41.237106
2004,'Denmark',25.482007,0.0
2004,'Estonia',0.0,19.139015
2004,'Finland',23.784055,0.0
2004,'France',596.317633,0.0
2004,'Germany',757.859065,0.031462
2004,'Greece',0.87506,0.0
2004,'Hungary',0.0,53.86124
2004,'India',0.0,2884.18263
2004,'Ireland',23.980282,0.0
2004,'Italy',65.385193,0.0
2004,'Japan',2545.515962,0.0
2004,'Korea',0.0,142.941011
2004,'Kuwait',0.0,2.097489
2004,'Latvia',0.0,15.622106
2004,'Liechtenstein',0.216815,0.0
2004,'Lithuania',0.0,30.341902
2004,'Luxembourg',10.034092,0.0
2004,'Netherlands',91.745692,0.0
2004,'New Zealand',5.34291,0.0
2004,'Norway',41.531404,0.0
2004,'Poland',0.0,428.513747
2004,'Portugal',2.805269,0.0
2004,'Qatar',0.0,1.458916
2004,'Romania',0.0,198.721214
2004,'Saudi Arabia',0.0,12.603354
2004,'Slovak Republic',0.0,33.775543
2004,'Slovenia',0.0,12.414136
2004,'South Africa',0.0,540.700003
2004,'Spain',62.843645,0.0
2004,'Sweden',58.723484,0.0
2004,'Switzerland',61.749696,0.0
2004,'Taiwan',0.0,17.88829
2004,'Thailand',0.0,722.23235
2004,'United Arab Emirates',0.0,3.45169
2004,'United Kingdom',879.59586,0.0
2004,'United States',1328.167876,0.0
2005,'Australia',28.92769,0.0
2005,'Austria',17.870615,0.127534
2005,'Belgium',48.285276,0.0
2005,'Brazil',0.0,723.697976
2005,'Canada',66.617166,0.0
2005,'Chile',0.049967,73.415885
2005,'Colombia',0.0,1056.910201
2005,'Cyprus',0.005599,0.0
2005,'Czech Republic',0.119901,0.046801
2005,'Denmark',125.145775,0.0
2005,'Finland',50.908114,0.0
2005,'France',275.332592,0.0
2005,'Germany',846.945037,0.0
2005,'Greece',3.084323,0.0
2005,'Hungary',0.254145,0.0
2005,'India',0.0,3340.560624
2005,'Ireland',28.639372,0.0
2005,'Italy',69.732388,0.0
2005,'Japan',2566.817614,0.0
2005,'Liechtenstein',0.494415,0.051947
2005,'Luxembourg',13.121625,0.0
2005,'Netherlands',233.003711,0.0
2005,'New Zealand',5.156674,0.0
2005,'Norway',83.655835,0.0
2005,'Portugal',2.827761,0.0
2005,'Romania',0.0,0.278521
2005,'Saudi Arabia',0.0,9.206877
2005,'Slovak Republic',0.326093,0.0
2005,'South Africa',0.0,927.379768
2005,'Spain',81.547019,0.0
2005,'Sweden',89.823816,0.0
2005,'Switzerland',70.896849,0.097503
2005,'Thailand',0.0,750.726362
2005,'United Kingdom',822.343669,0.0
2005,'United States',1350.566958,0.0
2006,'Australia',27.058214,0.0
2006,'Austria',8.003253,0.0
2006,'Belgium',58.458568,0.0
2006,'Brazil',0.0,473.262403
2006,'Canada',60.308595,0.0
2006,'Chile',0.129055,53.907751
2006,'Colombia',0.0,1617.817757
2006,'Czech Republic',0.91807,0.0
2006,'Denmark',10.170167,0.0
2006,'Finland',25.456746,0.07367
2006,'France',464.260209,0.0
2006,'Germany',664.320505,0.0
2006,'Greece',2.803352,0.0
2006,'India',0.0,4144.135136
2006,'Ireland',28.942598,0.0
2006,'Italy',28.923679,0.0
2006,'Japan',2542.330417,0.0
2006,'Korea',331.823583,0.0
2006,'Liechtenstein',0.121077,0.0
2006,'Luxembourg',9.045047,0.0
2006,'Monaco',0.119315,0.0
2006,'Netherlands',98.616009,0.0
2006,'New Zealand',4.39062,0.0
2006,'Norway',324.841794,0.0
2006,'Portugal',2.556983,0.0
2006,'Saudi Arabia',0.0,14.209342
2006,'Slovenia',0.0,0.074572
2006,'South Africa',0.0,853.103554
2006,'Spain',102.707597,0.0
2006,'Sweden',48.832575,0.0
2006,'Switzerland',43.757262,0.0
2006,'Taiwan',6.324571,0.0
2006,'Thailand',0.0,475.487975
2006,'United Kingdom',800.91488,0.0
2006,'United States',1935.937419,0.0
2007,'Australia',13.864351,0.0
2007,'Austria',11.550522,0.0
2007,'Belgium',33.187081,0.0
2007,'Brazil',0.050889,424.59665
2007,'Canada',62.686742,0.0
2007,'Chile',0.056833,114.94096
2007,'Colombia',0.077466,800.292991
2007,'Cyprus',0.0,0.004469
2007,'Denmark',21.329239,0.0
2007,'Finland',19.52299,0.0
2007,'France',401.771684,0.0
2007,'Germany',977.570017,0.028702
2007,'Greece',3.0822,0.0
2007,'Hungary',0.002747,0.021733
2007,'India',0.0,5386.224705
2007,'Ireland',28.202952,0.0
2007,'Italy',33.580751,0.0
2007,'Japan',3544.215397,0.0
2007,'Korea',305.841026,0.0
2007,'Liechtenstein',0.19917,0.0
2007,'Luxembourg',8.883735,0.0
2007,'Monaco',0.264319,0.0
2007,'Netherlands',121.033675,0.0
2007,'New Zealand',4.179628,0.0
2007,'Norway',116.693404,0.0
2007,'Poland',0.0,0.054102
2007,'Portugal',4.973178,0.0
2007,'Qatar',104.519053,0.0
2007,'Romania',0.0,0.09738
2007,'Saudi Arabia',0.0,16.462193
2007,'Slovenia',0.0,0.105426
2007,'South Africa',0.0,1070.653291
2007,'Spain',118.856065,0.0
2007,'Sweden',45.89052,0.0
2007,'Switzerland',51.309531,0.0
2007,'Taiwan',0.375139,0.0
2007,'Thailand',0.004469,246.621101
2007,'United Kingdom',1019.400656,0.0
2007,'United States',1111.447327,104.519053
2008,'Australia',18.754564,0.0
2008,'Austria',6.949094,0.0
2008,'Belgium',53.059381,0.0
2008,'Brazil',0.16887,575.890217
2008,'Canada',75.865089,0.055468
2008,'Chile',0.01028,275.383474
2008,'Colombia',0.006798,1190.054198
2008,'Czech Republic',0.230219,0.0
2008,'Denmark',16.290834,0.0
2008,'Finland',39.238852,0.0
2008,'France',246.968178,0.008227
2008,'Germany',1168.597647,0.0
2008,'Greece',2.542149,0.0
2008,'Hungary',0.06766,0.0
2008,'India',0.0,5044.559917
2008,'Ireland',34.965187,0.0
2008,'Italy',38.676392,0.0
2008,'Japan',4531.094069,0.0
2008,'Korea',57.406444,0.0
2008,'Liechtenstein',0.138191,0.066713
2008,'Luxembourg',9.669591,0.0
2008,'Monaco',0.557753,0.0
2008,'Netherlands',69.615673,0.0
2008,'New Zealand',4.836516,0.0
2008,'Norway',58.648457,0.0
2008,'Portugal',2.596175,0.113058
2008,'Romania',0.0,0.012192
2008,'Saudi Arabia',0.0,0.348667
2008,'Slovenia',0.0,0.105521
2008,'South Africa',0.0,1148.281785
2008,'Spain',152.422527,0.0
2008,'Sweden',40.720968,0.0
2008,'Switzerland',39.32455,0.0
2008,'Taiwan',0.348667,0.0
2008,'Thailand',0.0,938.244893
2008,'United Kingdom',788.164298,0.0
2008,'United States',1715.190276,0.001019
2009,'Australia',17.680084,0.0
2009,'Austria',7.871776,0.0
2009,'Belgium',42.809116,0.0
2009,'Brazil',0.0,783.901399
2009,'Canada',74.116591,0.0
2009,'Chile',0.040764,136.810686
2009,'Colombia',0.0,1279.008966
2009,'Czech Republic',0.397563,0.0
2009,'Denmark',6.819444,0.0
2009,'Finland',64.703548,0.0
2009,'France',443.827383,0.0
2009,'Germany',1270.80324,0.0
2009,'Greece',2.070017,0.0
2009,'India',0.0,3706.828324
2009,'Ireland',21.707708,0.0
2009,'Italy',53.93621,0.0
2009,'Japan',2645.297987,0.0
2009,'Korea',168.844005,0.0
2009,'Luxembourg',9.324881,0.0
2009,'Netherlands',107.803997,0.0
2009,'New Zealand',4.720299,0.0
2009,'Norway',237.828698,0.0
2009,'Portugal',2.079818,0.0
2009,'Saudi Arabia',0.0,0.327156
2009,'Slovak Republic',0.014202,0.0
2009,'South Africa',0.0,1281.799284
2009,'Spain',238.613474,0.0
2009,'Sweden',76.554392,0.0
2009,'Switzerland',53.471939,0.0
2009,'Taiwan',0.327156,0.014202
2009,'Thailand',0.0,1038.513059
2009,'United Kingdom',979.674038,0.0
2009,'United States',1695.864746,0.0
2010,'Australia',32.806019,0.0
2010,'Austria',8.224524,0.0
2010,'Belgium',41.446751,0.0
2010,'Brazil',0.914681,1059.210583
2010,'Canada',66.543586,0.0
2010,'Chile',0.089609,120.087929
2010,'Colombia',0.106531,1128.442346
2010,'Denmark',21.438651,0.0
2010,'Finland',20.23896,0.0
2010,'France',479.271279,0.0
2010,'Germany',866.568253,0.0
2010,'Greece',2.151692,0.0
2010,'Hungary',0.0,0.014132
2010,'India',0.0,3826.639675
2010,'Ireland',15.971582,0.0
2010,'Italy',40.421158,0.0
2010,'Japan',3428.196179,0.124673
2010,'Korea',9.94645,0.0
2010,'Luxembourg',9.81228,0.0
2010,'Netherlands',55.471821,0.0
2010,'New Zealand',3.518946,0.0
2010,'Norway',323.665853,0.0
2010,'Portugal',9.121622,0.0
2010,'Saudi Arabia',0.0,0.352548
2010,'Slovak Republic',0.014132,0.0
2010,'Slovenia',0.13572,0.0
2010,'South Africa',0.0,971.208512
2010,'Spain',128.037041,0.0
2010,'Sweden',94.79024,0.0
2010,'Switzerland',53.676771,0.0
2010,'Taiwan',0.287807,0.0
2010,'Thailand',0.020992,560.953853
2010,'United Arab Emirates',1.109303,0.0
2010,'United Kingdom',435.982774,0.0
2010,'United States',1517.053044,0.0
2011,'Australia',41.545539,0.0
2011,'Austria',5.945013,0.0
2011,'Belgium',47.828984,0.0
2011,'Brazil',0.0,1013.210831
2011,'Canada',49.79817,0.0
2011,'Chile',0.0,63.814172
2011,'Colombia',0.0,749.156157
2011,'Czech Republic',0.164099,0.0
2011,'Denmark',33.654018,0.0
2011,'Finland',34.660814,0.0
2011,'France',385.580197,0.0
2011,'Germany',1400.378605,0.0
2011,'Greece',1.740617,0.0
2011,'India',0.0,3652.445742
2011,'Ireland',16.164777,0.0
2011,'Italy',49.349085,0.0
2011,'Japan',2635.586602,0.0
2011,'Korea',11.082508,0.0
2011,'Luxembourg',9.920871,0.0
2011,'Netherlands',19.530662,0.0
2011,'New Zealand',3.623798,0.0
2011,'Norway',268.584661,0.0
2011,'Portugal',9.036429,0.0
2011,'Saudi Arabia',0.0,0.282125
2011,'South Africa',0.0,943.390545
2011,'Spain',100.140152,0.0
2011,'Sweden',57.386226,0.0
2011,'Switzerland',39.344798,0.0
2011,'Taiwan',0.282125,0.0
2011,'Thailand',0.0,196.842375
2011,'United Arab Emirates',0.590706,0.0
2011,'United Kingdom',238.230871,0.0
2011,'United States',1158.99162,0.0
2012,'Australia',55.649016,0.0
2012,'Austria',9.369281,0.0
2012,'Belgium',35.76794,0.0
2012,'Brazil',0.0,2443.208137
2012,'Canada',59.322273,0.0
2012,'Chile',0.0,72.80172
2012,'Colombia',0.0,1009.768225
2012,'Czech Republic',0.165238,0.0
2012,'Denmark',14.988225,0.0
2012,'Finland',7.91171,0.0
2012,'France',1857.862442,0.0
2012,'Germany',1519.377935,0.0
2012,'Greece',1.220624,0.0
2012,'Iceland',0.039083,0.0
2012,'India',0.0,4970.365576
2012,'Ireland',14.021437,0.0
2012,'Italy',23.960216,0.0
2012,'Japan',4256.445621,0.0
2012,'Korea',16.780372,0.0
2012,'Luxembourg',8.502699,0.0
2012,'Netherlands',11.311438,0.0
2012,'New Zealand',1.722664,0.0
2012,'Norway',262.01559,0.0
2012,'Portugal',7.736231,0.0
2012,'South Africa',0.0,955.734671
2012,'Spain',55.560499,0.0
2012,'Sweden',42.966784,0.0
2012,'Switzerland',41.783411,0.0
2012,'Thailand',0.0,333.622409
2012,'United Arab Emirates',1.025431,0.0
2012,'United Kingdom',386.497679,0.0
2012,'United States',1093.496899,0.0
2013,'Australia',67.265056,0.0
2013,'Austria',7.169039,0.0
2013,'Belgium',68.317348,0.0
2013,'Brazil',0.0,703.04832
2013,'Canada',54.784201,0.0
2013,'Chile',0.0,302.293325
2013,'Colombia',0.0,1039.328005
2013,'Czech Republic',0.123152,0.0
2013,'Denmark',4.94177,0.0
2013,'Finland',13.933712,0.0
2013,'France',1247.092339,0.0
2013,'Germany',1582.596672,0.0
2013,'Greece',0.222131,0.0
2013,'Iceland',0.133418,0.0
2013,'India',0.0,4550.646147
2013,'Ireland',11.285184,0.0
2013,'Italy',23.679747,0.0
2013,'Japan',2641.200097,0.0
2013,'Korea',397.323332,0.0
2013,'Luxembourg',7.645306,0.0
2013,'Netherlands',11.055065,0.0
2013,'New Zealand',1.93833,0.0
2013,'Norway',295.017276,0.0
2013,'Poland',0.403184,0.0
2013,'Portugal',6.629414,0.0
2013,'Slovak Republic',0.041147,0.0
2013,'Slovenia',0.014308,0.0
2013,'South Africa',0.0,1350.212256
2013,'Spain',55.835945,0.0
2013,'Sweden',82.270421,0.0
2013,'Switzerland',74.744897,0.0
2013,'Thailand',0.0,259.915985
2013,'United Kingdom',490.44808,0.0
2013,'United States',1059.333467,0.0
